年月,公司,业务线,区域,城市,门店,产品,本期销售额,销售成本,目标销售额,同业平均,单位
201602,C001,B04,Z1,Z13,Z1301,P02,108064,107413,119879,100000,CNY
201602,C001,B04,Z1,Z13,Z1301,P03,109711,100469,118858,100000,CNY
201602,C001,B04,Z1,Z13,Z1301,P04,119431,82997,110890,100000,CNY
201602,C001,B04,Z1,Z13,Z1302,P01,111896,118196,104425,100000,CNY
201602,C001,B04,Z1,Z13,Z1302,P02,104928,75998,114177,100000,CNY
201602,C001,B04,Z1,Z14,Z1401,P01,115863,67463,102338,100000,CNY
201602,C001,B04,Z1,Z14,Z1401,P02,104716,74241,113341,100000,CNY
201602,C001,B04,Z1,Z14,Z1401,P03,108983,75562,113664,100000,CNY
201602,C001,B04,Z1,Z14,Z1402,P01,118132,69087,118246,100000,CNY
201602,C001,B04,Z1,Z14,Z1402,P02,118514,67606,100524,100000,CNY
201602,C001,B04,Z1,Z14,Z1402,P03,105924,88449,107671,100000,CNY
201602,C001,B04,Z1,Z15,Z1501,P01,117716,107573,107783,100000,CNY
201602,C001,B04,Z1,Z15,Z1501,P02,116643,109516,110170,100000,CNY
201602,C001,B04,Z1,Z15,Z1501,P03,100094,98125,100289,100000,CNY
201602,C001,B04,Z1,Z15,Z1501,P04,114093,91454,115178,100000,CNY
201602,C001,B04,Z1,Z15,Z1501,P05,111049,60757,110761,100000,CNY
201602,C001,B04,Z1,Z16,Z1601,P01,102960,105148,113895,100000,CNY
201602,C001,B04,Z1,Z16,Z1601,P02,113477,68033,106592,100000,CNY
201602,C001,B04,Z1,Z16,Z1601,P03,103123,85420,107263,100000,CNY
201602,C001,B04,Z1,Z16,Z1601,P04,104627,99180,111119,100000,CNY
201602,C001,B04,Z1,Z16,Z1601,P05,105443,105119,117808,100000,CNY
201602,C001,B04,Z4,Z41,Z4101,P01,108075,107285,118684,100000,CNY
201602,C001,B04,Z4,Z41,Z4101,P02,112269,67335,116596,100000,CNY
201602,C001,B04,Z4,Z41,Z4101,P03,103075,86723,112469,100000,CNY
201602,C001,B04,Z4,Z41,Z4102,P01,111586,60338,109904,100000,CNY
201602,C001,B04,Z4,Z41,Z4102,P02,106039,63683,116159,100000,CNY
201602,C001,B04,Z4,Z41,Z4102,P03,111051,81454,105288,100000,CNY
201602,C001,B04,Z4,Z42,Z4201,P01,106575,73526,107075,100000,CNY
201602,C001,B04,Z4,Z42,Z4201,P02,114377,84116,108519,100000,CNY
201602,C001,B04,Z4,Z42,Z4201,P03,108773,102764,103972,100000,CNY
201602,C001,B04,Z4,Z42,Z4202,P01,117996,115764,110741,100000,CNY
201602,C001,B04,Z4,Z42,Z4202,P02,113471,112374,118418,100000,CNY
201602,C001,B04,Z4,Z42,Z4202,P03,115695,71354,117854,100000,CNY
201602,C001,B03,Z1,Z11,Z1101,P01,115941,80692,107145,100000,CNY
201602,C001,B03,Z1,Z11,Z1101,P02,100213,62036,101176,100000,CNY
201602,C001,B03,Z1,Z11,Z1101,P03,115543,72778,100698,100000,CNY
201602,C001,B03,Z1,Z11,Z1101,P04,116792,67769,118392,100000,CNY
201602,C001,B03,Z1,Z11,Z1101,P05,107623,88866,103817,100000,CNY
201602,C001,B03,Z1,Z11,Z1102,P01,101418,106659,110996,100000,CNY
201602,C001,B03,Z1,Z11,Z1102,P02,115635,78293,100955,100000,CNY
201602,C001,B03,Z1,Z11,Z1102,P03,101935,92618,104408,100000,CNY
201602,C001,B03,Z1,Z11,Z1102,P04,112049,113068,101535,100000,CNY
201602,C001,B03,Z1,Z11,Z1102,P05,111146,68469,110493,100000,CNY
201602,C001,B03,Z1,Z11,Z1103,P01,100557,95958,107119,100000,CNY
201602,C001,B03,Z1,Z11,Z1103,P02,106295,74332,115097,100000,CNY
201602,C001,B03,Z1,Z11,Z1103,P03,110040,117250,107003,100000,CNY
201602,C001,B03,Z1,Z11,Z1103,P04,114831,66280,114108,100000,CNY
201602,C001,B03,Z1,Z11,Z1103,P05,107651,72108,114719,100000,CNY
201602,C001,B03,Z1,Z11,Z1104,P01,111492,119954,118825,100000,CNY
201602,C001,B03,Z1,Z11,Z1104,P02,106895,63650,109493,100000,CNY
201602,C001,B03,Z1,Z11,Z1104,P03,103097,81873,116903,100000,CNY
201602,C001,B03,Z1,Z11,Z1104,P04,109757,90509,108158,100000,CNY
201602,C001,B03,Z1,Z11,Z1105,P01,113649,83440,117282,100000,CNY
201602,C001,B03,Z1,Z11,Z1105,P02,104301,65969,104187,100000,CNY
201602,C001,B03,Z1,Z11,Z1105,P03,119561,65113,103386,100000,CNY
201602,C001,B03,Z1,Z11,Z1105,P04,101353,90448,109795,100000,CNY
201602,C001,B03,Z1,Z11,Z1106,P01,102352,82565,119495,100000,CNY
201602,C001,B03,Z1,Z11,Z1106,P02,109096,61551,109011,100000,CNY
201602,C001,B03,Z1,Z11,Z1106,P03,114590,88946,108513,100000,CNY
201602,C001,B03,Z1,Z12,Z1201,P01,101230,105670,102264,100000,CNY
201602,C001,B03,Z1,Z12,Z1201,P02,112617,115920,111275,100000,CNY
201602,C001,B03,Z1,Z12,Z1201,P03,101223,90034,111942,100000,CNY
201602,C001,B03,Z1,Z12,Z1201,P04,115362,85444,118970,100000,CNY
201602,C001,B03,Z1,Z12,Z1202,P01,105811,71784,105843,100000,CNY
201602,C001,B03,Z1,Z12,Z1202,P02,112970,83248,108718,100000,CNY
201602,C001,B03,Z1,Z12,Z1202,P03,112614,68289,108257,100000,CNY
201602,C001,B03,Z1,Z13,Z1301,P01,112094,79544,100010,100000,CNY
201602,C001,B03,Z1,Z13,Z1301,P02,117307,115643,118340,100000,CNY
201602,C001,B03,Z1,Z13,Z1301,P03,113019,81471,115795,100000,CNY
201602,C001,B03,Z1,Z13,Z1301,P04,116508,103797,110803,100000,CNY
201602,C001,B03,Z1,Z13,Z1302,P01,112478,97630,107323,100000,CNY
201602,C001,B03,Z1,Z13,Z1302,P02,102505,98218,115938,100000,CNY
201602,C001,B03,Z1,Z14,Z1401,P01,108301,75516,108357,100000,CNY
201602,C001,B03,Z1,Z14,Z1401,P02,117712,73906,107237,100000,CNY
201602,C001,B03,Z1,Z14,Z1401,P03,106646,95327,114466,100000,CNY
201602,C001,B03,Z1,Z14,Z1402,P01,114620,91040,106222,100000,CNY
201602,C001,B03,Z1,Z14,Z1402,P02,110014,74579,111126,100000,CNY
201602,C001,B03,Z1,Z14,Z1402,P03,112245,106229,119339,100000,CNY
201602,C001,B03,Z1,Z15,Z1501,P01,112419,99981,117800,100000,CNY
201602,C001,B03,Z1,Z15,Z1501,P02,117925,78926,108776,100000,CNY
201602,C001,B03,Z1,Z15,Z1501,P03,108876,100202,117695,100000,CNY
201602,C001,B03,Z1,Z15,Z1501,P04,105992,98816,109006,100000,CNY
201602,C001,B03,Z1,Z15,Z1501,P05,115121,70890,119627,100000,CNY
201602,C001,B03,Z1,Z16,Z1601,P01,100774,71182,119125,100000,CNY
201602,C001,B03,Z1,Z16,Z1601,P02,106009,99859,111109,100000,CNY
201602,C001,B03,Z1,Z16,Z1601,P03,117059,118466,114991,100000,CNY
201602,C001,B03,Z1,Z16,Z1601,P04,104858,75192,102451,100000,CNY
201602,C001,B03,Z1,Z16,Z1601,P05,100202,78054,104834,100000,CNY
201602,C001,B03,Z4,Z41,Z4101,P01,114876,100383,110906,100000,CNY
201602,C001,B03,Z4,Z41,Z4101,P02,101182,75480,100391,100000,CNY
201602,C001,B03,Z4,Z41,Z4101,P03,111797,62368,103621,100000,CNY
201602,C001,B03,Z4,Z41,Z4102,P01,119096,105386,117200,100000,CNY
201602,C001,B03,Z4,Z41,Z4102,P02,100908,61160,105197,100000,CNY
201602,C001,B03,Z4,Z41,Z4102,P03,115125,91680,117887,100000,CNY
201602,C001,B03,Z4,Z42,Z4201,P01,102475,108529,112998,100000,CNY
201602,C001,B03,Z4,Z42,Z4201,P02,115806,76650,117586,100000,CNY
201602,C001,B03,Z4,Z42,Z4201,P03,118231,95967,104458,100000,CNY
201602,C001,B03,Z4,Z42,Z4202,P01,111604,67224,103406,100000,CNY
201602,C001,B03,Z4,Z42,Z4202,P02,106757,96554,105561,100000,CNY
201602,C001,B03,Z4,Z42,Z4202,P03,118412,117315,105398,100000,CNY
201602,C001,B03,Z5,Z51,Z5101,P01,103047,98119,105921,100000,CNY
201602,C001,B03,Z5,Z51,Z5101,P02,115836,101732,110612,100000,CNY
201602,C001,B03,Z5,Z51,Z5101,P03,106209,97779,114692,100000,CNY
201602,C001,B03,Z5,Z51,Z5102,P01,112032,74774,104520,100000,CNY
201602,C001,B03,Z5,Z51,Z5102,P02,109833,103412,113836,100000,CNY
201602,C001,B03,Z5,Z51,Z5102,P03,107976,71446,102371,100000,CNY
201602,C001,B03,Z5,Z52,Z5201,P01,104231,91399,107893,100000,CNY
201602,C001,B03,Z5,Z52,Z5201,P02,111305,60133,102939,100000,CNY
201602,C001,B03,Z5,Z52,Z5201,P03,104083,76320,108060,100000,CNY
201602,C001,B03,Z5,Z52,Z5202,P01,115603,91001,117493,100000,CNY
201602,C001,B03,Z5,Z52,Z5202,P02,118454,98255,103036,100000,CNY
201602,C001,B03,Z5,Z52,Z5202,P03,104961,77974,117917,100000,CNY
201602,C002,B01,Z7,Z71,Z7101,P01,102319,107484,112977,100000,CNY
201602,C002,B01,Z7,Z71,Z7101,P02,107241,80347,100914,100000,CNY
201602,C002,B01,Z7,Z71,Z7101,P03,119908,71698,109643,100000,CNY
201602,C002,B01,Z7,Z71,Z7101,P04,118080,62708,110875,100000,CNY
201602,C002,B01,Z7,Z71,Z7101,P05,112647,105431,108447,100000,CNY
201602,C002,B01,Z7,Z71,Z7102,P01,106055,88426,101765,100000,CNY
201602,C002,B01,Z7,Z71,Z7102,P02,104927,72783,105327,100000,CNY
201602,C002,B01,Z7,Z71,Z7102,P03,110911,70700,118959,100000,CNY
201602,C002,B01,Z7,Z71,Z7102,P04,111693,114729,112162,100000,CNY
201602,C002,B01,Z7,Z71,Z7102,P05,112306,110455,101650,100000,CNY
201602,C002,B01,Z7,Z71,Z7103,P01,110054,86484,116859,100000,CNY
201602,C002,B01,Z7,Z71,Z7103,P02,103730,95769,112591,100000,CNY
201602,C002,B01,Z7,Z71,Z7103,P03,109766,69687,110131,100000,CNY
201602,C002,B01,Z7,Z71,Z7103,P04,102514,117067,113936,100000,CNY
201602,C002,B01,Z7,Z71,Z7103,P05,109377,84772,110868,100000,CNY
201602,C002,B01,Z7,Z71,Z7104,P01,111145,73131,105457,100000,CNY
201602,C002,B01,Z7,Z71,Z7104,P02,119304,99078,117767,100000,CNY
201602,C002,B01,Z7,Z71,Z7104,P03,118825,112951,117448,100000,CNY
201602,C002,B01,Z7,Z71,Z7104,P04,103483,94412,117128,100000,CNY
201602,C002,B01,Z7,Z71,Z7105,P01,113619,64847,119974,100000,CNY
201602,C002,B01,Z7,Z71,Z7105,P02,107504,64160,119627,100000,CNY
201602,C002,B01,Z7,Z71,Z7105,P03,101344,62570,104442,100000,CNY
201602,C002,B01,Z7,Z71,Z7105,P04,102365,60536,105528,100000,CNY
201602,C002,B01,Z7,Z71,Z7106,P01,110615,87423,114693,100000,CNY
201602,C002,B01,Z7,Z71,Z7106,P02,117310,93786,119900,100000,CNY
201602,C002,B01,Z7,Z71,Z7106,P03,101517,93949,113162,100000,CNY
201602,C002,B01,Z7,Z72,Z7201,P01,109462,67323,104850,100000,CNY
201602,C002,B01,Z7,Z72,Z7201,P02,107716,70741,109003,100000,CNY
201602,C002,B01,Z7,Z72,Z7201,P03,118068,88857,119922,100000,CNY
201602,C002,B01,Z7,Z72,Z7201,P04,115540,86755,114148,100000,CNY
201602,C002,B01,Z7,Z72,Z7202,P01,119712,96798,116679,100000,CNY
201602,C002,B01,Z7,Z72,Z7202,P02,106101,87640,119043,100000,CNY
201602,C002,B01,Z7,Z72,Z7202,P03,104166,94852,119925,100000,CNY
201602,C002,B01,Z7,Z73,Z7301,P01,109134,71050,101239,100000,CNY
201602,C002,B01,Z7,Z73,Z7301,P02,105791,100683,106908,100000,CNY
201602,C002,B01,Z7,Z73,Z7301,P03,101356,63314,103462,100000,CNY
201602,C002,B01,Z7,Z73,Z7301,P04,108883,86864,105316,100000,CNY
201602,C002,B01,Z7,Z73,Z7302,P01,108912,77742,103440,100000,CNY
201602,C002,B01,Z7,Z73,Z7302,P02,115296,94463,105380,100000,CNY
201602,C002,B01,Z7,Z74,Z7401,P01,115514,113432,112097,100000,CNY
201602,C002,B01,Z7,Z74,Z7401,P02,103823,69668,119907,100000,CNY
201602,C002,B01,Z7,Z74,Z7401,P03,119316,86575,104552,100000,CNY
201602,C002,B01,Z7,Z74,Z7402,P01,100832,94042,109236,100000,CNY
201602,C002,B01,Z7,Z74,Z7402,P02,111851,105923,100238,100000,CNY
201602,C002,B01,Z7,Z74,Z7402,P03,113140,65419,103866,100000,CNY
201602,C002,B01,Z7,Z75,Z7501,P01,108141,105589,112497,100000,CNY
201602,C002,B01,Z7,Z75,Z7501,P02,103492,115936,106691,100000,CNY
201602,C002,B01,Z7,Z75,Z7501,P03,105853,79547,113649,100000,CNY
201602,C002,B01,Z7,Z75,Z7501,P04,117038,62967,110704,100000,CNY
201602,C002,B01,Z7,Z75,Z7501,P05,116423,85195,119221,100000,CNY
201602,C002,B01,Z7,Z76,Z7601,P01,117256,86427,108631,100000,CNY
201602,C002,B01,Z7,Z76,Z7601,P02,109451,95604,106600,100000,CNY
201602,C002,B01,Z7,Z76,Z7601,P03,115064,67727,113811,100000,CNY
201602,C002,B01,Z7,Z76,Z7601,P04,110722,66839,107210,100000,CNY
201602,C002,B01,Z7,Z76,Z7601,P05,117901,93194,114157,100000,CNY
201602,C002,B01,Z8,Z81,Z8101,P01,101582,97086,105554,100000,CNY
201602,C002,B01,Z8,Z81,Z8101,P02,119405,98223,107856,100000,CNY
201602,C002,B01,Z8,Z81,Z8101,P03,103929,111768,114548,100000,CNY
201602,C002,B01,Z8,Z81,Z8102,P01,100558,73431,101251,100000,CNY
201602,C002,B01,Z8,Z81,Z8102,P02,113688,94845,111606,100000,CNY
201602,C002,B01,Z8,Z81,Z8102,P03,111452,93836,108363,100000,CNY
201602,C002,B01,Z8,Z81,Z8103,P01,114865,75826,103668,100000,CNY
201602,C002,B01,Z8,Z81,Z8103,P02,101585,92450,119412,100000,CNY
201602,C002,B01,Z8,Z81,Z8104,P01,118034,92182,102662,100000,CNY
201602,C002,B01,Z8,Z81,Z8104,P02,109589,98330,116135,100000,CNY
201602,C002,B01,Z8,Z81,Z8104,P03,111281,117544,119707,100000,CNY
201602,C002,B01,Z8,Z81,Z8104,P04,118036,76847,101716,100000,CNY
201602,C002,B01,Z8,Z82,Z8201,P01,117653,100888,103176,100000,CNY
201602,C002,B01,Z8,Z82,Z8201,P02,103323,86463,114844,100000,CNY
201602,C002,B01,Z8,Z82,Z8201,P03,116068,83947,106409,100000,CNY
201602,C002,B01,Z8,Z82,Z8202,P01,113598,110948,112215,100000,CNY
201602,C002,B01,Z8,Z82,Z8202,P02,113603,80173,115001,100000,CNY
201602,C002,B01,Z8,Z82,Z8202,P03,111476,87746,111965,100000,CNY
201602,C002,B01,Z8,Z82,Z8203,P01,108283,95747,103037,100000,CNY
201602,C002,B01,Z8,Z82,Z8203,P02,118010,109358,108607,100000,CNY
201602,C002,B01,Z8,Z82,Z8204,P01,106593,80642,113534,100000,CNY
201602,C002,B01,Z8,Z82,Z8204,P02,108245,78157,119649,100000,CNY
201602,C002,B01,Z8,Z82,Z8204,P03,115865,116407,115159,100000,CNY
201602,C002,B01,Z8,Z82,Z8204,P04,117713,97320,119488,100000,CNY
201602,C002,B01,Z8,Z83,Z8301,P01,119851,90607,114812,100000,CNY
201602,C002,B01,Z8,Z83,Z8301,P02,102610,90499,103419,100000,CNY
201602,C002,B01,Z8,Z83,Z8301,P03,111781,114326,110130,100000,CNY
201602,C002,B01,Z8,Z83,Z8302,P01,110199,99333,105641,100000,CNY
201602,C002,B01,Z8,Z83,Z8302,P02,107938,65327,119747,100000,CNY
201602,C002,B01,Z8,Z83,Z8302,P03,107004,83291,119384,100000,CNY
201602,C002,B01,Z8,Z83,Z8303,P01,111881,93230,102377,100000,CNY
201602,C002,B01,Z8,Z83,Z8303,P02,112331,104364,103765,100000,CNY
201602,C002,B01,Z8,Z83,Z8304,P01,101309,62321,112818,100000,CNY
201602,C002,B01,Z8,Z83,Z8304,P02,108732,93677,101111,100000,CNY
201602,C002,B01,Z8,Z83,Z8304,P03,112690,102582,116401,100000,CNY
201602,C002,B01,Z8,Z83,Z8304,P04,102057,64830,110164,100000,CNY
201602,C002,B01,Z9,Z91,Z9101,P01,110580,108609,116068,100000,CNY
201602,C002,B01,Z9,Z91,Z9101,P02,100305,100723,116189,100000,CNY
201602,C002,B01,Z9,Z91,Z9101,P03,114139,88080,119711,100000,CNY
201602,C002,B01,Z9,Z91,Z9102,P01,101181,83447,114686,100000,CNY
201602,C002,B01,Z9,Z91,Z9102,P02,113746,88665,113164,100000,CNY
201602,C002,B01,Z9,Z92,Z9201,P01,112872,70624,114279,100000,CNY
201602,C002,B01,Z9,Z92,Z9201,P02,113466,85833,106233,100000,CNY
201602,C002,B01,Z9,Z92,Z9201,P03,108979,76828,117170,100000,CNY
201602,C002,B01,Z9,Z92,Z9202,P01,110175,103509,119710,100000,CNY
201602,C002,B01,Z9,Z92,Z9202,P02,111285,66233,100967,100000,CNY
201602,C002,B01,Z9,Z92,Z9202,P03,117195,84581,100905,100000,CNY
201602,C002,B01,Z10,Z101,Z10101,P01,119423,101693,117384,100000,CNY
201602,C002,B01,Z10,Z101,Z10101,P02,105840,112265,108962,100000,CNY
201602,C002,B01,Z10,Z101,Z10101,P03,106356,90167,115139,100000,CNY
201602,C002,B01,Z10,Z101,Z10102,P01,116148,78673,117969,100000,CNY
201602,C002,B01,Z10,Z101,Z10102,P02,113046,104292,119364,100000,CNY
201602,C002,B01,Z10,Z101,Z10102,P03,114083,83887,107749,100000,CNY
201602,C002,B01,Z10,Z102,Z10201,P01,107150,99985,109524,100000,CNY
201602,C002,B01,Z10,Z102,Z10201,P02,102082,71804,103521,100000,CNY
201602,C002,B01,Z10,Z102,Z10201,P03,110828,80759,117521,100000,CNY
201602,C002,B01,Z10,Z102,Z10202,P01,119830,112493,110477,100000,CNY
201602,C002,B01,Z10,Z102,Z10202,P02,116868,69858,118162,100000,CNY
201602,C002,B01,Z10,Z102,Z10202,P03,119527,83211,116068,100000,CNY
201602,C002,B01,Z11,Z111,Z11101,P01,118791,95672,114368,100000,CNY
201602,C002,B01,Z11,Z111,Z11101,P02,115932,61425,112043,100000,CNY
201602,C002,B01,Z11,Z111,Z11101,P03,117138,70696,102511,100000,CNY
201602,C002,B01,Z11,Z111,Z11102,P01,109235,115561,102256,100000,CNY
201602,C002,B01,Z11,Z111,Z11102,P02,109418,65679,105351,100000,CNY
201602,C002,B01,Z11,Z111,Z11102,P03,118547,92343,106539,100000,CNY
201602,C002,B01,Z11,Z112,Z11201,P01,114164,82854,110852,100000,CNY
201602,C002,B01,Z11,Z112,Z11201,P02,105655,107224,115100,100000,CNY
201602,C002,B01,Z11,Z112,Z11201,P03,110487,98700,101729,100000,CNY
201602,C002,B01,Z11,Z112,Z11202,P01,108996,107339,119902,100000,CNY
201602,C002,B01,Z11,Z112,Z11202,P02,102891,70040,112791,100000,CNY
201602,C002,B01,Z11,Z112,Z11202,P03,113609,83382,111124,100000,CNY
201602,C002,B01,Z12,Z121,Z12101,P01,110806,96281,102520,100000,CNY
201602,C002,B01,Z12,Z121,Z12101,P02,102571,115939,103755,100000,CNY
201602,C002,B01,Z12,Z121,Z12101,P03,104954,115821,104455,100000,CNY
201602,C002,B01,Z12,Z121,Z12101,P04,115144,116139,109190,100000,CNY
201602,C002,B01,Z12,Z121,Z12101,P05,116588,87549,116068,100000,CNY
201603,C002,B01,Z7,Z71,Z7101,P01,113418,104957,114642,100000,CNY
201603,C002,B01,Z7,Z71,Z7101,P02,113364,79100,117254,100000,CNY
201603,C002,B01,Z7,Z71,Z7101,P03,119584,97779,111371,100000,CNY
201603,C002,B01,Z7,Z71,Z7101,P04,116451,71359,109551,100000,CNY
201603,C002,B01,Z7,Z71,Z7101,P05,111960,96751,117577,100000,CNY
201603,C002,B01,Z7,Z71,Z7102,P01,103258,93729,107106,100000,CNY
201603,C002,B01,Z7,Z71,Z7102,P02,118580,105808,108787,100000,CNY
201603,C002,B01,Z7,Z71,Z7102,P03,111600,103516,103919,100000,CNY
201603,C002,B01,Z7,Z71,Z7102,P04,112417,72524,102537,100000,CNY
201603,C002,B01,Z7,Z71,Z7102,P05,116069,115225,114802,100000,CNY
201603,C002,B01,Z7,Z71,Z7103,P01,103150,93043,115681,100000,CNY
201603,C002,B01,Z7,Z71,Z7103,P02,111083,109050,103970,100000,CNY
201603,C002,B01,Z7,Z71,Z7103,P03,117614,81174,104412,100000,CNY
201603,C002,B01,Z7,Z71,Z7103,P04,117143,112627,106984,100000,CNY
201603,C002,B01,Z7,Z71,Z7103,P05,106944,77132,115461,100000,CNY
201603,C002,B01,Z7,Z71,Z7104,P01,107561,114340,115435,100000,CNY
201603,C002,B01,Z7,Z71,Z7104,P02,116331,96841,112552,100000,CNY
201603,C002,B01,Z7,Z71,Z7104,P03,108200,106016,112326,100000,CNY
201603,C002,B01,Z7,Z71,Z7104,P04,101527,80368,105274,100000,CNY
201603,C002,B01,Z7,Z71,Z7105,P01,111228,117100,103786,100000,CNY
201603,C002,B01,Z7,Z71,Z7105,P02,107232,92771,112213,100000,CNY
201603,C002,B01,Z7,Z71,Z7105,P03,110089,79476,112759,100000,CNY
201603,C002,B01,Z7,Z71,Z7105,P04,118368,88499,100620,100000,CNY
201603,C002,B01,Z7,Z71,Z7106,P01,108595,65606,109514,100000,CNY
201603,C002,B01,Z7,Z71,Z7106,P02,111375,64596,101920,100000,CNY
201603,C002,B01,Z7,Z71,Z7106,P03,116742,101137,117423,100000,CNY
201603,C002,B01,Z7,Z72,Z7201,P01,103250,96596,112580,100000,CNY
201603,C002,B01,Z7,Z72,Z7201,P02,118000,111683,101552,100000,CNY
201603,C002,B01,Z7,Z72,Z7201,P03,107207,89928,108560,100000,CNY
201603,C002,B01,Z7,Z72,Z7201,P04,102399,68746,112872,100000,CNY
201603,C002,B01,Z7,Z72,Z7202,P01,108156,64989,110278,100000,CNY
201603,C002,B01,Z7,Z72,Z7202,P02,106869,102763,108293,100000,CNY
201603,C002,B01,Z7,Z72,Z7202,P03,111966,75244,110430,100000,CNY
201603,C002,B01,Z7,Z73,Z7301,P01,111240,60236,111014,100000,CNY
201603,C002,B01,Z7,Z73,Z7301,P02,108518,114636,100138,100000,CNY
201603,C002,B01,Z7,Z73,Z7301,P03,112291,98186,102365,100000,CNY
201603,C002,B01,Z7,Z73,Z7301,P04,114052,87370,114799,100000,CNY
201603,C002,B01,Z7,Z73,Z7302,P01,105789,86191,104812,100000,CNY
201603,C002,B01,Z7,Z73,Z7302,P02,109776,63977,116296,100000,CNY
201603,C002,B01,Z7,Z74,Z7401,P01,110501,86885,113963,100000,CNY
201603,C002,B01,Z7,Z74,Z7401,P02,101836,87100,104627,100000,CNY
201603,C002,B01,Z7,Z74,Z7401,P03,104068,82790,109723,100000,CNY
201603,C002,B01,Z7,Z74,Z7402,P01,118505,60297,103962,100000,CNY
201603,C002,B01,Z7,Z74,Z7402,P02,111262,119354,119001,100000,CNY
201603,C002,B01,Z7,Z74,Z7402,P03,112470,112514,100324,100000,CNY
201603,C002,B01,Z7,Z75,Z7501,P01,103369,84075,107213,100000,CNY
201603,C002,B01,Z7,Z75,Z7501,P02,109328,86917,113259,100000,CNY
201603,C002,B01,Z7,Z75,Z7501,P03,119304,119292,114794,100000,CNY
201603,C002,B01,Z7,Z75,Z7501,P04,109926,83905,115081,100000,CNY
201603,C002,B01,Z7,Z75,Z7501,P05,110303,64650,106009,100000,CNY
201603,C002,B01,Z7,Z76,Z7601,P01,116143,61746,110828,100000,CNY
201603,C002,B01,Z7,Z76,Z7601,P02,100340,98092,113712,100000,CNY
201603,C002,B01,Z7,Z76,Z7601,P03,116176,82986,104510,100000,CNY
201603,C002,B01,Z7,Z76,Z7601,P04,108162,118538,103934,100000,CNY
201603,C002,B01,Z7,Z76,Z7601,P05,101875,60182,108742,100000,CNY
201603,C002,B01,Z9,Z91,Z9101,P01,105037,83900,109407,100000,CNY
201603,C002,B01,Z9,Z91,Z9101,P02,110090,92993,111314,100000,CNY
201603,C002,B01,Z9,Z91,Z9101,P03,116549,108208,108837,100000,CNY
201603,C002,B01,Z9,Z91,Z9102,P01,103715,85380,113428,100000,CNY
201603,C002,B01,Z9,Z91,Z9102,P02,102694,95131,103070,100000,CNY
201603,C002,B01,Z9,Z92,Z9201,P01,107069,105901,101015,100000,CNY
201603,C002,B01,Z9,Z92,Z9201,P02,118949,116803,102557,100000,CNY
201603,C002,B01,Z9,Z92,Z9201,P03,105267,90258,104659,100000,CNY
201603,C002,B01,Z9,Z92,Z9202,P01,101955,96732,103307,100000,CNY
201603,C002,B01,Z9,Z92,Z9202,P02,104348,73390,104386,100000,CNY
201603,C002,B01,Z9,Z92,Z9202,P03,108276,112957,115629,100000,CNY
201603,C002,B01,Z10,Z101,Z10101,P01,108878,94201,111141,100000,CNY
201603,C002,B01,Z10,Z101,Z10101,P02,113468,87829,108821,100000,CNY
201603,C002,B01,Z10,Z101,Z10101,P03,102224,94589,119899,100000,CNY
201603,C002,B01,Z10,Z101,Z10102,P01,119769,90349,110389,100000,CNY
201603,C002,B01,Z10,Z101,Z10102,P02,109736,83675,100706,100000,CNY
201603,C002,B01,Z10,Z101,Z10102,P03,119905,114004,110446,100000,CNY
201603,C002,B01,Z10,Z102,Z10201,P01,102911,70500,116935,100000,CNY
201603,C002,B01,Z10,Z102,Z10201,P02,103609,60496,111982,100000,CNY
201603,C002,B01,Z10,Z102,Z10201,P03,100979,67634,112516,100000,CNY
201603,C002,B01,Z10,Z102,Z10202,P01,117974,113986,110361,100000,CNY
201603,C002,B01,Z10,Z102,Z10202,P02,102131,93834,106864,100000,CNY
201603,C002,B01,Z10,Z102,Z10202,P03,112833,109768,112263,100000,CNY
201603,C002,B01,Z11,Z111,Z11101,P01,112391,100383,100139,100000,CNY
201603,C002,B01,Z11,Z111,Z11101,P02,114662,71192,116639,100000,CNY
201603,C002,B01,Z11,Z111,Z11101,P03,105763,62096,118385,100000,CNY
201603,C002,B01,Z11,Z111,Z11102,P01,117656,60041,109479,100000,CNY
201603,C002,B01,Z11,Z111,Z11102,P02,108538,90085,108700,100000,CNY
201603,C002,B01,Z11,Z111,Z11102,P03,107356,115137,118294,100000,CNY
201603,C002,B01,Z11,Z112,Z11201,P01,104580,85506,119283,100000,CNY
201603,C002,B01,Z11,Z112,Z11201,P02,108887,90746,112695,100000,CNY
201603,C002,B01,Z11,Z112,Z11201,P03,117951,94543,101524,100000,CNY
201603,C002,B01,Z11,Z112,Z11202,P01,106640,100481,117331,100000,CNY
201603,C002,B01,Z11,Z112,Z11202,P02,117922,89926,104471,100000,CNY
201603,C002,B01,Z11,Z112,Z11202,P03,105582,82439,108838,100000,CNY
201604,C002,B01,Z7,Z71,Z7101,P01,111502,90177,112237,100000,CNY
201604,C002,B01,Z7,Z71,Z7101,P02,100285,114880,111975,100000,CNY
201604,C002,B01,Z7,Z71,Z7101,P03,104202,101636,117931,100000,CNY
201604,C002,B01,Z7,Z71,Z7101,P04,109143,114975,117339,100000,CNY
201604,C002,B01,Z7,Z71,Z7101,P05,105847,67877,106594,100000,CNY
201604,C002,B01,Z7,Z71,Z7102,P01,113314,95689,107359,100000,CNY
201604,C002,B01,Z7,Z71,Z7102,P02,104431,111932,108958,100000,CNY
